ID,Requisição de Timestamp,Timestamp de Resposta,Método,URL,Código,Motivo,RTT,Tamanho do Cabeçalho da Resposta,Tamanho do Corpo da Resposta
2896,Mon Jun 01 01:11:51 GMT-03:00 2026,Mon Jun 01 01:11:51 GMT-03:00 2026,GET,http://127.0.0.1:5000/7643456471868434444,404,NOT FOUND,4,182,207
2898,Mon Jun 01 01:11:51 GMT-03:00 2026,Mon Jun 01 01:11:51 GMT-03:00 2026,GET,http://127.0.0.1:5000/users/2940848281020178491,404,NOT FOUND,4,173,54
2900,Mon Jun 01 01:11:51 GMT-03:00 2026,Mon Jun 01 01:11:51 GMT-03:00 2026,DELETE,http://127.0.0.1:5000/users/id,404,NOT FOUND,5,174,116
2901,Mon Jun 01 01:11:51 GMT-03:00 2026,Mon Jun 01 01:11:51 GMT-03:00 2026,PUT,http://127.0.0.1:5000/users/id,404,NOT FOUND,5,174,116
2902,Mon Jun 01 01:11:51 GMT-03:00 2026,Mon Jun 01 01:11:51 GMT-03:00 2026,POST,http://127.0.0.1:5000/users/,201,CREATED,7,170,3
2903,Mon Jun 01 01:11:51 GMT-03:00 2026,Mon Jun 01 01:11:51 GMT-03:00 2026,DELETE,http://127.0.0.1:5000/users/id,404,NOT FOUND,4,174,116
2904,Mon Jun 01 01:11:51 GMT-03:00 2026,Mon Jun 01 01:11:51 GMT-03:00 2026,PUT,http://127.0.0.1:5000/users/id,404,NOT FOUND,4,174,116
2905,Mon Jun 01 01:11:51 GMT-03:00 2026,Mon Jun 01 01:11:51 GMT-03:00 2026,POST,http://127.0.0.1:5000/users/,201,CREATED,4,170,3
2906,Mon Jun 01 01:11:51 GMT-03:00 2026,Mon Jun 01 01:11:51 GMT-03:00 2026,DELETE,http://127.0.0.1:5000/users/id+AND+1%3D1+--+,404,NOT FOUND,7,173,49
2907,Mon Jun 01 01:11:51 GMT-03:00 2026,Mon Jun 01 01:11:51 GMT-03:00 2026,POST,http://127.0.0.1:5000/users/,201,CREATED,6,170,3
2908,Mon Jun 01 01:11:51 GMT-03:00 2026,Mon Jun 01 01:11:51 GMT-03:00 2026,PUT,http://127.0.0.1:5000/users/id+AND+1%3D1+--+,404,NOT FOUND,7,173,49
2909,Mon Jun 01 01:11:51 GMT-03:00 2026,Mon Jun 01 01:11:51 GMT-03:00 2026,DELETE,http://127.0.0.1:5000/users/id%27+AND+%271%27%3D%271%27+--+,404,NOT FOUND,5,173,54
2910,Mon Jun 01 01:11:51 GMT-03:00 2026,Mon Jun 01 01:11:51 GMT-03:00 2026,POST,http://127.0.0.1:5000/users/,201,CREATED,4,170,3
2911,Mon Jun 01 01:11:51 GMT-03:00 2026,Mon Jun 01 01:11:51 GMT-03:00 2026,PUT,http://127.0.0.1:5000/users/id%27+AND+%271%27%3D%271%27+--+,404,NOT FOUND,7,173,54
2912,Mon Jun 01 01:11:51 GMT-03:00 2026,Mon Jun 01 01:11:51 GMT-03:00 2026,DELETE,http://127.0.0.1:5000/users/id%22+AND+%221%22%3D%221%22+--+,404,NOT FOUND,9,173,59
2913,Mon Jun 01 01:11:51 GMT-03:00 2026,Mon Jun 01 01:11:51 GMT-03:00 2026,POST,http://127.0.0.1:5000/users/,201,CREATED,9,170,3
2914,Mon Jun 01 01:11:51 GMT-03:00 2026,Mon Jun 01 01:11:51 GMT-03:00 2026,PUT,http://127.0.0.1:5000/users/id%22+AND+%221%22%3D%221%22+--+,404,NOT FOUND,8,173,59
2915,Mon Jun 01 01:11:51 GMT-03:00 2026,Mon Jun 01 01:11:51 GMT-03:00 2026,DELETE,http://127.0.0.1:5000/users/id+AND+1%3D1,404,NOT FOUND,7,173,45
2916,Mon Jun 01 01:11:51 GMT-03:00 2026,Mon Jun 01 01:11:51 GMT-03:00 2026,POST,http://127.0.0.1:5000/users/,201,CREATED,6,170,3
2917,Mon Jun 01 01:11:51 GMT-03:00 2026,Mon Jun 01 01:11:51 GMT-03:00 2026,PUT,http://127.0.0.1:5000/users/id+AND+1%3D1,404,NOT FOUND,7,173,45
2918,Mon Jun 01 01:11:51 GMT-03:00 2026,Mon Jun 01 01:11:51 GMT-03:00 2026,GET,http://127.0.0.1:5000,200,OK,42,176,3810
2919,Mon Jun 01 01:11:51 GMT-03:00 2026,Mon Jun 01 01:11:51 GMT-03:00 2026,DELETE,http://127.0.0.1:5000/users/id%27+AND+%271%27%3D%271,404,NOT FOUND,5,173,49
2920,Mon Jun 01 01:11:51 GMT-03:00 2026,Mon Jun 01 01:11:51 GMT-03:00 2026,POST,http://127.0.0.1:5000/users/,201,CREATED,6,170,3
2921,Mon Jun 01 01:11:51 GMT-03:00 2026,Mon Jun 01 01:11:51 GMT-03:00 2026,PUT,http://127.0.0.1:5000/users/id%27+AND+%271%27%3D%271,404,NOT FOUND,5,173,49
2922,Mon Jun 01 01:11:51 GMT-03:00 2026,Mon Jun 01 01:11:51 GMT-03:00 2026,GET,http://127.0.0.1:5000/users,308,PERMANENT REDIRECT,6,231,243
2923,Mon Jun 01 01:11:51 GMT-03:00 2026,Mon Jun 01 01:11:51 GMT-03:00 2026,DELETE,http://127.0.0.1:5000/users/id%22+AND+%221%22%3D%221,404,NOT FOUND,5,173,53
2924,Mon Jun 01 01:11:51 GMT-03:00 2026,Mon Jun 01 01:11:51 GMT-03:00 2026,POST,http://127.0.0.1:5000/users/,201,CREATED,8,170,3
2925,Mon Jun 01 01:11:51 GMT-03:00 2026,Mon Jun 01 01:11:51 GMT-03:00 2026,PUT,http://127.0.0.1:5000/users/id%22+AND+%221%22%3D%221,404,NOT FOUND,7,173,53
2926,Mon Jun 01 01:11:51 GMT-03:00 2026,Mon Jun 01 01:11:51 GMT-03:00 2026,GET,http://127.0.0.1:5000/users/id,404,NOT FOUND,5,174,116
2927,Mon Jun 01 01:11:51 GMT-03:00 2026,Mon Jun 01 01:11:51 GMT-03:00 2026,DELETE,http://127.0.0.1:5000/users/id+UNION+ALL+select+NULL+--+,404,NOT FOUND,7,173,63
2928,Mon Jun 01 01:11:51 GMT-03:00 2026,Mon Jun 01 01:11:51 GMT-03:00 2026,PUT,http://127.0.0.1:5000/users/id+UNION+ALL+select+NULL+--+,404,NOT FOUND,4,173,63
2929,Mon Jun 01 01:11:51 GMT-03:00 2026,Mon Jun 01 01:11:51 GMT-03:00 2026,POST,http://127.0.0.1:5000/users/,201,CREATED,7,170,3
2930,Mon Jun 01 01:11:51 GMT-03:00 2026,Mon Jun 01 01:11:51 GMT-03:00 2026,GET,http://127.0.0.1:5000/users/id,404,NOT FOUND,6,174,116
