ID,Requisição de Timestamp,Timestamp de Resposta,Método,URL,Código,Motivo,RTT,Tamanho do Cabeçalho da Resposta,Tamanho do Corpo da Resposta
3946,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/identity/api/auth/v4.0/user/login-with-token,403,,199,482,165
3947,Mon Jun 01 01:17:39 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/identity/api/auth/v2.7/user/login-with-token,500,,400,481,76
3948,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/community/api/v2/coupon/new-coupon,401,Unauthorized,292,379,25
3949,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/workshop/api/merchant/contact_mechanic,401,Unauthorized,82,341,33
3950,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/workshop/api/shop/apply_coupon,401,Unauthorized,80,341,33
3951,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/workshop/api/shop/orders,401,Unauthorized,79,357,33
3952,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/workshop/api/shop/products,401,Unauthorized,76,352,33
3953,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/workshop/api/mechanic/signup,400,Bad Request,87,340,42
3954,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,PUT,http://localhost:8888/workshop/api/shop/orders/1,401,Unauthorized,86,357,33
3955,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/identity/api/auth/login,400,,393,482,476
3956,Mon Jun 01 01:17:39 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/identity/api/auth/v3/check-otp,500,,501,481,58
3957,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/identity/api/v2/user/verify-email-token,401,,198,500,49
3958,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/identity/api/v2/user/pictures,401,,203,500,49
3959,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/community/api/v2/coupon/validate-coupon,401,Unauthorized,393,379,25
3960,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/workshop/api/shop/apply_coupon,401,Unauthorized,94,341,33
3961,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/workshop/api/merchant/contact_mechanic,401,Unauthorized,98,341,33
3962,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/workshop/api/shop/products,401,Unauthorized,95,352,33
3963,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/workshop/api/shop/orders,401,Unauthorized,98,357,33
3964,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/workshop/api/mechanic/signup,400,Bad Request,94,340,42
3965,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,PUT,http://localhost:8888/workshop/api/shop/orders/1,401,Unauthorized,90,357,33
3966,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/workshop/api/shop/apply_coupon,401,Unauthorized,23,341,33
3967,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/workshop/api/merchant/contact_mechanic,401,Unauthorized,19,341,33
3968,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/workshop/api/shop/products,401,Unauthorized,22,352,33
3969,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,PUT,http://localhost:8888/workshop/api/shop/orders/1,401,Unauthorized,20,357,33
3970,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/workshop/api/mechanic/signup,400,Bad Request,24,340,42
3971,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/workshop/api/shop/orders,401,Unauthorized,26,357,33
3972,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/identity/api/v2/user/reset-password,401,,301,500,49
3973,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/identity/api/v2/user/change-email,401,,307,500,49
3974,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/identity/api/auth/forget-password,400,,301,482,573
3975,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,DELETE,http://localhost:8888/identity/api/v2/user/videos/1+OR+1%3D1+--+,401,,304,500,49
3976,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,DELETE,http://localhost:8888/identity/api/v2/admin/videos/12345+OR+1%3D1+--+,401,,205,500,49
3977,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,GET,http://localhost:8888/community/api/v2/community/posts/tiSTSUzh4BwtvYSLWPsqu9+OR+1%3D1+--+,401,Unauthorized,409,379,25
3978,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/workshop/api/merchant/contact_mechanic,401,Unauthorized,78,341,33
3979,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/workshop/api/shop/apply_coupon,401,Unauthorized,84,341,33
3980,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/workshop/api/shop/orders,401,Unauthorized,80,357,33
3981,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/workshop/api/mechanic/signup,400,Bad Request,82,340,42
3982,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/workshop/api/shop/products,401,Unauthorized,93,352,33
3983,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/identity/api/v2/user/videos,401,,396,500,49
3984,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/identity/api/auth/v4.0/user/login-with-token,403,,298,482,165
3985,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/identity/api/auth/signup,400,,394,482,920
3986,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/identity/api/v2/vehicle/add_vehicle,401,,397,500,49
3987,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,PUT,http://localhost:8888/identity/api/v2/user/videos/10+AND+1%3D2+--+,401,,402,500,49
3988,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/identity/api/v2/user/verify-email-token,401,,205,500,49
3989,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/identity/api/v2/user/pictures,401,,204,500,49
3990,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,GET,http://localhost:8888/identity/api/auth/v2.7/user,404,,306,490,156
3991,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/community/api/v2/community/posts/tiSTSUzh4BwtvYSLWPsqu9+OR+1%3D1+--+/comment,401,Unauthorized,404,379,25
3992,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/identity/api/auth/v2/check-otp,500,,402,481,58
3993,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,GET,http://localhost:8888/community/api/v2/community/posts/recent?limit=30&offset=0,401,Unauthorized,307,379,25
3994,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/community/api/v2/coupon/new-coupon,401,Unauthorized,307,379,25
3995,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,PUT,http://localhost:8888/workshop/api/shop/orders/1,401,Unauthorized,170,357,33
3996,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/workshop/api/merchant/contact_mechanic,401,Unauthorized,100,341,33
3997,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/workshop/api/shop/orders,401,Unauthorized,91,357,33
3998,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/workshop/api/shop/apply_coupon,401,Unauthorized,102,341,33
3999,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/workshop/api/mechanic/signup,400,Bad Request,95,340,42
4000,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/workshop/api/shop/products,401,Unauthorized,92,352,33
4001,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/identity/api/auth/login,400,,298,482,476
4002,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/community/api/v2/coupon/validate-coupon,401,Unauthorized,297,379,25
4003,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/community/api/v2/community/posts,401,Unauthorized,399,379,25
4004,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,PUT,http://localhost:8888/workshop/api/shop/orders/1,401,Unauthorized,100,357,33
4005,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/workshop/api/shop/orders,401,Unauthorized,96,357,33
4006,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/workshop/api/shop/products,401,Unauthorized,91,352,33
4007,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/workshop/api/shop/apply_coupon,401,Unauthorized,98,341,33
4008,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/workshop/api/merchant/contact_mechanic,401,Unauthorized,108,341,33
4009,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/workshop/api/mechanic/signup,400,Bad Request,104,340,42
4010,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,PUT,http://localhost:8888/workshop/api/shop/orders/1,401,Unauthorized,23,357,33
4011,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/workshop/api/shop/orders,401,Unauthorized,21,357,33
4012,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/workshop/api/shop/products,401,Unauthorized,21,352,33
4013,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/workshop/api/mechanic/signup,400,Bad Request,16,340,42
4014,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/workshop/api/merchant/contact_mechanic,401,Unauthorized,22,341,33
4015,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/workshop/api/shop/orders,401,Unauthorized,17,357,33
4016,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/identity/api/auth/v2.7/user/login-with-token,500,,499,481,76
4017,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/identity/api/v2/user/videos,401,,201,500,49
4018,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/identity/api/v2/vehicle/add_vehicle,401,,201,500,49
4019,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/identity/api/v2/user/reset-password,401,,294,500,49
4020,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,DELETE,http://localhost:8888/identity/api/v2/admin/videos/12345%27+AND+%271%27%3D%271%27+--+,401,,295,500,49
4021,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,PUT,http://localhost:8888/identity/api/v2/user/videos/10+OR+1%3D1+--+,401,,194,500,49
4022,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/identity/api/auth/v4.0/user/login-with-token,403,,203,482,165
4023,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,DELETE,http://localhost:8888/identity/api/v2/user/videos/1%27+AND+%271%27%3D%271%27+--+,401,,295,500,49
4024,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/identity/api/v2/user/pictures,401,,194,500,49
4025,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/identity/api/auth/signup,400,,203,482,924
4026,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,GET,http://localhost:8888/community/api/v2/community/posts/tiSTSUzh4BwtvYSLWPsqu9%27+AND+%271%27%3D%271%27+--+,401,Unauthorized,294,379,25
4027,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,GET,http://localhost:8888/identity/api/auth/v3,404,,195,490,142
4028,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,PUT,http://localhost:8888/workshop/api/shop/orders/1,401,Unauthorized,79,357,33
4029,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/workshop/api/merchant/contact_mechanic,401,Unauthorized,69,341,33
4030,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/workshop/api/shop/products,401,Unauthorized,86,352,33
4031,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,POST,http://localhost:8888/workshop/api/mechanic/signup,400,Bad Request,81,340,42
4032,Mon Jun 01 01:17:40 GMT-03:00 2026,Mon Jun 01 01:17:40 GMT-03:00 2026,PUT,http://localhost:8888/workshop/api/shop/orders/1,401,Unauthorized,11,357,33
