ID,Requisição de Timestamp,Timestamp de Resposta,Método,URL,Código,Motivo,RTT,Tamanho do Cabeçalho da Resposta,Tamanho do Corpo da Resposta
348,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,GET,http://localhost:8000/8593181190956553935,404,Not Found,4,132,22
350,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,GET,http://localhost:8000/produtos/8523500617306509487,404,Not Found,5,132,36
352,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,GET,http://localhost:8000/usuarios/2571951112335454882,404,Not Found,4,132,37
354,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,GET,http://localhost:8000,404,Not Found,7,132,22
355,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,PUT,http://localhost:8000/usuarios/10,422,Unprocessable Entity,8,144,125
356,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,GET,http://localhost:8000/usuarios/busca/?nome=,200,OK,15,125,58
357,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,PUT,http://localhost:8000/usuarios/12-2,422,Unprocessable Entity,9,144,125
358,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,DELETE,http://localhost:8000/produtos/10,404,Not Found,21,132,36
359,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,PUT,http://localhost:8000/produtos/10,404,Not Found,21,132,36
360,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,PUT,http://localhost:8000/usuarios/13-2,422,Unprocessable Entity,3,144,125
361,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,GET,http://localhost:8000/produtos/busca/?nome=&categoria=,200,OK,26,125,86
362,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,GET,http://localhost:8000/produtos/10,404,Not Found,18,132,36
363,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,DELETE,http://localhost:8000/usuarios/10,404,Not Found,25,132,37
364,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,PUT,http://localhost:8000/usuarios/20%2F2,404,Not Found,4,132,22
365,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,POST,http://localhost:8000/usuarios,500,Internal Server Error,39,146,7494
366,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,POST,http://localhost:8000/produtos,201,Created,46,130,84
367,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,PUT,http://localhost:8000/usuarios/10,422,Unprocessable Entity,20,144,125
368,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,GET,http://localhost:8000/usuarios/10,404,Not Found,38,132,37
369,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,DELETE,http://localhost:8000/produtos/12-2,422,Unprocessable Entity,28,144,156
370,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,PUT,http://localhost:8000/produtos/12-2,422,Unprocessable Entity,27,144,156
371,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,PUT,http://localhost:8000/usuarios/10+AND+1%3D1+--+,422,Unprocessable Entity,3,144,125
372,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,DELETE,http://localhost:8000/produtos/20%2F2,404,Not Found,4,132,22
373,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,PUT,http://localhost:8000/produtos/20%2F2,404,Not Found,4,132,22
374,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,GET,http://localhost:8000/usuarios/busca/?nome=,200,OK,41,125,58
375,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,PUT,http://localhost:8000/usuarios/10+AND+1%3D2+--+,422,Unprocessable Entity,3,144,125
376,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,GET,http://localhost:8000/produtos/12-2,422,Unprocessable Entity,29,144,156
377,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,DELETE,http://localhost:8000/usuarios/12-2,422,Unprocessable Entity,29,144,156
378,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,PUT,http://localhost:8000/usuarios/10+OR+1%3D1+--+,422,Unprocessable Entity,4,144,125
379,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,GET,http://localhost:8000/produtos/20%2F2,404,Not Found,5,132,22
380,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,DELETE,http://localhost:8000/usuarios/20%2F2,404,Not Found,5,132,22
381,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,GET,http://localhost:8000/usuarios/12-2,422,Unprocessable Entity,15,144,156
382,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,PUT,http://localhost:8000/usuarios/10%27+AND+%271%27%3D%271%27+--+,422,Unprocessable Entity,3,144,125
383,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,GET,http://localhost:8000/usuarios/20%2F2,404,Not Found,6,132,22
384,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,GET,http://localhost:8000/produtos/busca/?nome=&categoria=,200,OK,46,126,171
385,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,PUT,http://localhost:8000/usuarios/10%27+AND+%271%27%3D%272%27+--+,422,Unprocessable Entity,8,144,125
386,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,PUT,http://localhost:8000/usuarios/10%27+OR+%271%27%3D%271%27+--+,422,Unprocessable Entity,4,144,125
387,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,DELETE,http://localhost:8000/produtos/10,404,Not Found,24,132,36
388,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,PUT,http://localhost:8000/produtos/10,404,Not Found,28,132,36
389,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,POST,http://localhost:8000/usuarios,500,Internal Server Error,41,146,7494
390,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,PUT,http://localhost:8000/usuarios/10+UNION+ALL+select+NULL+--+,422,Unprocessable Entity,13,144,125
391,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,GET,http://localhost:8000/usuarios/busca/?nome=+AND+1%3D1+--+,200,OK,38,124,2
392,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,POST,http://localhost:8000/produtos,201,Created,46,130,84
393,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,GET,http://localhost:8000/produtos/10,404,Not Found,32,132,36
394,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,DELETE,http://localhost:8000/usuarios/10,404,Not Found,32,132,37
395,Mon Jun 01 00:39:39 GMT-03:00 2026,Mon Jun 01 00:39:39 GMT-03:00 2026,PUT,http://localhost:8000/usuarios/10%27+UNION+ALL+select+NULL+--+,422,Unprocessable Entity,4,144,125
